user_id,username,is_buyer,is_influencer,community_id,betweenness,eigenvector,pagerank,degree,kcore_number,closeness,buyer_influence_count,buyer_influence_frac,followers,lift
2140876484,ssoyang84,FALSE,FALSE,3,2.16E-05,1.24E-05,1.24E-05,4.09E-05,15,0.340153036,18,1,635051,1.94509E-11
301494147,yoanaloves,FALSE,FALSE,3,4.55E-05,1.23E-05,1.23E-05,4.09E-05,15,0.344853947,18,1,1401580,8.77376E-12
1366244032,honey_lee32,FALSE,FALSE,3,1.95E-05,1.19E-05,1.19E-05,3.86E-05,15,0.332862104,17,1,1585852,7.50793E-12
1580102512,jungeum84,FALSE,FALSE,3,5.45E-05,1.17E-05,1.17E-05,3.86E-05,15,0.352558086,17,1,997064,1.17592E-11
294947058,barkuaaang,FALSE,FALSE,3,5.90E-05,1.17E-05,1.17E-05,3.86E-05,15,0.308684025,17,1,209666,5.57252E-11
596442877,ryusdb,FALSE,FALSE,3,6.80E-05,1.16E-05,1.16E-05,3.86E-05,15,0.348309892,17,1,3169806,3.65804E-12
8358339,starbuckskorea,FALSE,FALSE,3,6.01E-05,1.13E-05,1.13E-05,3.64E-05,15,0.340311634,16,1,911882,1.23384E-11
370080040,vivamoon,FALSE,FALSE,3,6.63E-05,1.11E-05,1.11E-05,3.64E-05,15,0.350358036,16,1,731223,1.51991E-11
491862741,hyunah_aa,FALSE,FALSE,3,0.000105219,1.09E-05,1.09E-05,3.64E-05,15,0.362180066,16,1,16676695,6.56372E-13
285866271,ssujining,FALSE,FALSE,3,3.19E-05,1.08E-05,1.08E-05,3.64E-05,15,0.344284612,16,1,1108280,9.75776E-12
1721659342,illusomina,FALSE,FALSE,3,4.76E-05,1.07E-05,1.07E-05,3.64E-05,15,0.326533219,16,1,5499272,1.94631E-12
1428647879,roma.emo,FALSE,FALSE,3,2.62E-05,9.85E-06,9.85E-06,3.41E-05,15,0.336817433,15,1,1763235,5.58522E-12
2312267406,na_sohee123,TRUE,FALSE,3,0.000666719,0.00086842,0.00086842,0.00139795,14,0.322885812,0,0,,
1100785102,__yxmmy,TRUE,FALSE,3,0.000407914,0.000571876,0.000571876,0.000931966,14,0.31778965,0,0,,
1961213422,whereissuzy,TRUE,FALSE,3,0.00040515,0.000549976,0.000549976,0.000906962,14,0.320229627,1,0.002506266,,
367739018,mydear_min,TRUE,FALSE,3,0.003468862,0.000507989,0.000507989,0.000909236,14,0.3179627,0,0,,
4250132518,hapbee77,TRUE,FALSE,3,0.000359548,0.000484183,0.000484183,0.000727388,14,0.297365401,0,0,,
17629111546,bboram.___,TRUE,FALSE,3,0.00044747,0.000468431,0.000468431,0.000847862,14,0.311450129,0,0,,
1457517694,maybe.ms,TRUE,FALSE,3,0.000328592,0.000438232,0.000438232,0.0007433,14,0.297638242,0,0,,
1307387614,_2es2_,TRUE,FALSE,3,0.000380557,0.000430825,0.000430825,0.000706931,14,0.298124529,0,0,,
1427261333,kim__daniiii,TRUE,FALSE,3,0.000297892,0.000391725,0.000391725,0.000609188,14,0.297456293,0,0,,
2370986991,iamhyerim_j,TRUE,FALSE,3,0.000271759,0.000373662,0.000373662,0.000586457,14,0.29721404,0,0,,
11816536541,yubu.jane,TRUE,FALSE,3,0.000176989,0.000315524,0.000315524,0.000613734,14,0.320933661,0,0,,
28821243625,my_twins_baby,TRUE,FALSE,3,0.000216053,0.000301938,0.000301938,0.000527357,14,0.320686897,0,0,,
38042456995,goto5goto,TRUE,FALSE,3,0.000189303,0.000290347,0.000290347,0.000545541,14,0.298551336,0,0,,
1822120917,yam_seunghee,TRUE,FALSE,3,0.000193399,0.000266462,0.000266462,0.00043416,14,0.296821219,0,0,,
3003593983,h.jjjeong,TRUE,FALSE,3,0.000150667,0.00021063,0.00021063,0.000350056,14,0.297093061,0,0,,
8070741063,marie_market_marie,FALSE,FALSE,3,6.81E-05,1.62E-05,1.62E-05,5.00E-05,14,0.303391199,22,1,76404,2.11661E-10
647188401,_sohee.e,FALSE,FALSE,3,0.00023166,1.42E-05,1.42E-05,4.32E-05,14,0.336351787,19,1,324261,4.36784E-11
5625350535,keykney,FALSE,FALSE,3,5.58E-05,1.37E-05,1.37E-05,4.32E-05,14,0.360080601,19,1,1174297,1.16981E-11
472131980,aroundyur_,FALSE,FALSE,3,2.24E-05,1.35E-05,1.35E-05,4.32E-05,14,0.326131983,19,1,237516,5.6935E-11
8015514290,dolfarmer_official,FALSE,FALSE,3,9.84E-05,1.35E-05,1.35E-05,4.09E-05,14,0.346737947,18,1,399470,3.37839E-11
44378044279,____kimwoobin,FALSE,FALSE,3,4.40E-05,1.33E-05,1.33E-05,4.32E-05,14,0.342547637,19,1,5421192,2.44775E-12
26104814012,k_dorimm,FALSE,FALSE,3,3.47E-05,1.31E-05,1.31E-05,4.09E-05,14,0.333660973,18,1,150880,8.66325E-11
1261320668,haneulina,FALSE,FALSE,3,5.49E-05,1.28E-05,1.28E-05,4.09E-05,14,0.307125343,18,1,967779,1.32575E-11
13940448711,salda_hi,FALSE,FALSE,3,0.000119222,1.25E-05,1.25E-05,3.86E-05,14,0.344325217,17,1,246474,5.05715E-11
558394481,1amny,FALSE,FALSE,3,0.000157582,1.24E-05,1.24E-05,3.86E-05,14,0.347274118,17,1,347140,3.58294E-11
50344278754,thv,FALSE,FALSE,3,3.62E-05,1.23E-05,1.23E-05,4.09E-05,14,0.337206458,18,1,66717996,1.84205E-13
1913788003,imhyoseop,FALSE,FALSE,3,3.90E-05,1.20E-05,1.20E-05,3.86E-05,14,0.347232815,17,1,13632574,8.82315E-13
1614001745,yoonmida,FALSE,FALSE,3,4.65E-05,1.20E-05,1.20E-05,3.86E-05,14,0.305294731,17,1,490516,2.44557E-11
1595239835,songkang_b,FALSE,FALSE,3,3.66E-05,1.20E-05,1.20E-05,3.86E-05,14,0.346985205,17,1,22127894,5.41886E-13
1665377892,11am_korea,FALSE,FALSE,3,0.000305148,1.20E-05,1.20E-05,3.86E-05,14,0.331050404,17,1,96367,1.24376E-10
49924023158,cho2_house,FALSE,FALSE,3,6.88E-05,1.18E-05,1.18E-05,3.86E-05,14,0.349854225,17,1,202314,5.81614E-11
49109024403,rara__home_,FALSE,FALSE,3,4.09E-05,1.17E-05,1.17E-05,3.86E-05,14,0.339678128,17,1,326938,3.5938E-11
20539927657,vivir_ann_,FALSE,FALSE,3,0.000109232,1.17E-05,1.17E-05,3.64E-05,14,0.32851733,16,1,156553,7.46165E-11
28444257142,sikdan_zzang,FALSE,FALSE,3,5.82E-05,1.17E-05,1.17E-05,3.64E-05,14,0.3435958,16,1,446509,2.61548E-11
33986260502,doremi_fit,FALSE,FALSE,3,1.64E-05,1.17E-05,1.17E-05,3.86E-05,14,0.352005487,17,1,529112,2.20691E-11
437374249,hoyatoya,FALSE,FALSE,3,4.80E-05,1.15E-05,1.15E-05,3.64E-05,14,0.333546614,16,1,376373,3.06437E-11
3051997968,inayommi,FALSE,FALSE,3,1.25E-05,1.15E-05,1.15E-05,3.64E-05,14,0.298429266,16,1,934884,1.23219E-11
5966440733,dott_magazine,FALSE,FALSE,3,0.000106058,1.15E-05,1.15E-05,3.64E-05,14,0.361731323,16,1,222871,5.14661E-11
1835225900,haeriporter,FALSE,FALSE,3,1.74E-05,1.13E-05,1.13E-05,3.64E-05,14,0.33822214,16,1,484183,2.339E-11
10847529248,babygo__official,FALSE,FALSE,3,6.60E-05,1.12E-05,1.12E-05,3.64E-05,14,0.339243959,16,1,291642,3.8495E-11
2421050,gucci,FALSE,FALSE,3,1.94E-05,1.12E-05,1.12E-05,3.64E-05,14,0.315114248,16,1,52341360,2.13971E-13
362687514,banilafruits,FALSE,FALSE,3,0.000145187,1.11E-05,1.11E-05,3.41E-05,14,0.337128581,15,1,34847,3.19744E-10
253448877,eolmiii,FALSE,FALSE,3,4.14E-05,1.10E-05,1.10E-05,3.41E-05,14,0.317133773,15,1,514388,2.13407E-11
1766558602,soohyun_k216,FALSE,FALSE,3,3.42E-05,1.09E-05,1.09E-05,3.64E-05,14,0.339638612,16,1,21059363,5.19526E-13
4332985905,the_ergo_official,FALSE,FALSE,3,2.36E-05,1.09E-05,1.09E-05,3.64E-05,14,0.349477318,16,1,332961,3.28335E-11
3254098757,papazzang,FALSE,FALSE,3,8.55E-05,1.08E-05,1.08E-05,3.41E-05,14,0.345752429,15,1,33178,3.26703E-10
1782353716,soojung_lee_,FALSE,FALSE,3,5.50E-05,1.08E-05,1.08E-05,3.41E-05,14,0.340748542,15,1,234180,4.6116E-11
3308163398,am01h23m,FALSE,FALSE,3,2.04E-05,1.07E-05,1.07E-05,3.41E-05,14,0.327448801,15,1,801442,1.33817E-11
353812891,bebedepino,FALSE,FALSE,3,7.32E-06,1.06E-05,1.06E-05,3.41E-05,14,0.336623257,15,1,153159,6.9166E-11
39437189723,__ralral__,FALSE,FALSE,3,1.15E-05,1.05E-05,1.05E-05,3.41E-05,14,0.35179341,15,1,1051292,9.96575E-12
3519906972,jangyoungran0919,FALSE,FALSE,3,1.93E-05,1.04E-05,1.04E-05,3.41E-05,14,0.340708777,15,1,379350,2.73425E-11
1568133629,quanhaha79,FALSE,FALSE,3,6.95E-05,1.04E-05,1.04E-05,3.41E-05,14,0.331426213,15,1,3787758,2.73503E-12
4394704705,hommongmong,FALSE,FALSE,3,1.35E-05,1.03E-05,1.03E-05,3.41E-05,14,0.320405346,15,1,1050467,9.82775E-12
1561228956,ssinz7,FALSE,FALSE,3,2.10E-05,1.02E-05,1.02E-05,3.41E-05,14,0.356998473,15,1,15912802,6.39771E-13
2301505044,rrabbitonthemoon,FALSE,FALSE,3,0.000142703,1.02E-05,1.02E-05,3.18E-05,14,0.35358284,14,1,#N/A,#N/A
27631665062,hs_kim_95,FALSE,FALSE,3,1.77E-05,1.01E-05,1.01E-05,3.41E-05,14,0.330002658,15,1,1057198,9.56939E-12
1512837559,holyhaein,FALSE,FALSE,3,1.47E-05,1.01E-05,1.01E-05,3.41E-05,14,0.335154806,15,1,14484029,6.95006E-13
22569846,longlivesmdc,FALSE,FALSE,3,1.48E-05,9.92E-06,9.92E-06,3.41E-05,14,0.312383213,15,1,1676897,5.91294E-12
429211926,jihyesharp,FALSE,FALSE,3,9.52E-06,9.80E-06,9.80E-06,3.18E-05,14,0.328369532,14,1,359645,2.72459E-11
11064813243,meseangi82,FALSE,FALSE,3,1.96E-05,9.59E-06,9.59E-06,3.18E-05,14,0.295948658,14,1,82159,1.16706E-10
14486231662,jxxvvxxk,FALSE,FALSE,3,1.62E-05,9.57E-06,9.57E-06,3.18E-05,14,0.311516593,14,1,7215109,1.32637E-12
